ine_mun,nom_municipio,id_com,ine_prov
08156,Palau-solità i Plegamans,9,08
19044,Atienza,8,19
08157,Pallejà,9,08
08143,Òdena,9,08
19082,Centenera,8,19
19045,Auñón,8,19
19047,Baides,8,19
19048,Baños de Tajo,8,19
19049,Bañuelos,8,19
43026,Benissanet,9,43
43004,Alcanar,9,43
43027,La Bisbal de Montsant,9,43
43028,La Bisbal del Penedès,9,43
19050,Barriopedro,8,19
19087,Cincovillas,8,19
08144,Olvan,9,08
08161,Piera,9,08
08145,Olèrdola,9,08
19051,Berninches,8,19
19052,La Bodera,8,19
19053,Brihuega,8,19
08162,Els Hostalets de Pierola,9,08
08170,Els Prats de Rei,9,08
19123,Fuentelviejo,8,19
19057,Bustares,8,19
08166,La Pobla de Lillet,9,08
08168,Pontons,9,08
19054,Budia,8,19
48091,Atxondo,16,48
19061,Campisábalos,8,19
19058,Cabanillas del Campo,8,19
19064,Canredondo,8,19
19066,Cañizar,8,19
48096,Zalla,16,48
19076,Castellar de la Muela,8,19
08182,El Pont de Vilomara i Rocafort,9,08
17048,"Castell d'Aro, Platja d'Aro i s'Agaró",9,17
19073,Casas de San Galindo,8,19
19074,Caspueñas,8,19
19075,Castejón de Henares,8,19
19078,Castilforte,8,19
19079,Castilnuevo,8,19
19080,Cendejas de Enmedio,8,19
19088,Ciruelas,8,19
19089,Ciruelos del Pinar,8,19
08202,Sant Celoni,9,08
08185,Rubió,9,08
08203,Sant Cebrià de Vallalta,9,08
19090,Cobeta,8,19
19106,Chillarón del Rey,8,19
31212,Sada,15,31
08179,Rellinars,9,08
19107,Driebes,8,19
08205,Sant Cugat del Vallès,9,08
08187,Sabadell,9,08
08206,Sant Cugat Sesgarrigues,9,08
19116,Estriégana,8,19
46183,l'Olleria,10,46
17035,Camós,9,17
19117,Fontanar,8,19
19118,Fuembellida,8,19
17086,La Jonquera,9,17
46238,Tavernes de la Valldigna,10,46
09068,Cantabrana,7,09
08213,Sant Fruitós de Bages,9,08
10215,Villasbuenas de Gata,11,10
10216,Zarza de Granadilla,11,10
19120,Fuentelahiguera de Albatages,8,19
10213,Villar del Pedroso,11,10
19121,Fuentelencina,8,19
19122,Fuentelsaz,8,19
19098,Copernal,8,19
19099,Corduente,8,19
19102,El Cubillo de Uceda,8,19
19103,Checa,8,19
19219,Pinilla de Molina,8,19
08189,Sant Pere Sallavinera,9,08
08229,Sant Mateu de Bages,9,08
19143,Horche,8,19
19108,Durón,8,19
09451,Villanueva de Gumiel,7,09
19109,Embid,8,19
19110,Escamilla,8,19
08223,Sant Llorenç Savall,9,08
08190,Saldes,9,08
19111,Escariche,8,19
19112,Escopete,8,19
19145,Hortezuela de Océn,8,19
19135,Hiendelaencina,8,19
15083,Toques,12,15
15084,Tordoia,12,15
08191,Sallent,9,08
08233,Sant Pere de Torelló,9,08
08250,Santa Margarida de Montbui,9,08
08242,Marganell,9,08
19113,Espinosa de Henares,8,19
19153,Iniéstola,8,19
19124,Fuentenovilla,8,19
08235,Sant Pol de Mar,9,08
08236,Sant Quintí de Mediona,9,08
08237,Sant Quirze de Besora,9,08
19125,Gajanejos,8,19
32080,A Teixeira,12,32
31092,Erro,15,31
19129,Gascueña de Bornova,8,19
19126,Galápagos,8,19
19133,Heras de Ayuso,8,19
08253,Santa Maria de Besora,9,08
19142,Hontoba,8,19
19146,La Huerce,8,19
19138,Hita,8,19
19147,Huérmeces del Cerro,8,19
19148,Huertahernando,8,19
08261,Santa Susanna,9,08
19150,Hueva,8,19
19151,Humanes,8,19
19155,Irueste,8,19
19152,Illana,8,19
19154,Las Inviernas,8,19
17109,Montagut i Oix,9,17
19132,Henche,8,19
19159,Ledanca,8,19
28099,Navas del Rey,13,28
19162,Luzaga,8,19
15033,Dodro,12,15
08262,Sant Vicenç de Castellet,9,08
19160,Loranca de Tajuña,8,19
15034,Dumbría,12,15
15022,Cedeira,12,15
15030,A Coruña,12,15
15023,Cee,12,15
19161,Lupiana,8,19
19115,Establés,8,19
08286,La Torre de Claramunt,9,08
08287,Torrelavit,9,08
08276,Tagamanent,9,08
08277,Talamanca,9,08
08270,Sitges,9,08
19127,Galve de Sorbe,8,19
19157,Jirueque,8,19
42219,Yelo,7,42
19173,Matarrubia,8,19
31040,Atetz,15,31
08280,Tavertet,9,08
19156,Jadraque,8,19
19165,Majaelrayo,8,19
19183,Milmarcos,8,19
19167,Malaguilla,8,19
19168,Mandayona,8,19
19174,Matillas,8,19
09485,Zuñeda,7,09
19170,Maranchón,8,19
31094,Eslava,15,31
19175,Mazarete,8,19
19176,Mazuecos,8,19
19177,Medranda,8,19
19184,Millana,8,19
19188,Mochales,8,19
19198,Negredo,8,19
17009,Arbúcies,9,17
08903,Sant Julià de Cerdanyola,9,08
19266,Tendilla,8,19
19189,Mohernando,8,19
19193,Montarrón,8,19
19194,Moratilla de los Meleros,8,19
09317,Rezmondo,7,09
19195,Morenilla,8,19
19277,Torrecuadrada de Molina,8,19
09311,Retuerta,7,09
19196,Muduex,8,19
19199,Ocentejo,8,19
17023,Blanes,9,17
19200,El Olivar,8,19
19201,Olmeda de Cobeta,8,19
32077,Sandiás,12,32
19169,Mantiel,8,19
31037,Arruazu,15,31
19166,Málaga del Fresno,8,19
31093,Ezcároz/Ezkaroze,15,31
19178,Megina,8,19
19281,Torremocha de Jadraque,8,19
19171,Marchamalo,8,19
19179,Membrillera,8,19
19181,Miedes de Atienza,8,19
19208,Pálmaces de Jadraque,8,19
19185,La Miñosa,8,19
19186,Mirabueno,8,19
19187,Miralrío,8,19
19190,Molina de Aragón,8,19
19191,Monasterio,8,19
17054,Colera,9,17
17062,L'Escala,9,17
17056,Cornellà del Terri,9,17
17057,Corçà,9,17
17058,Crespià,9,17
19203,El Ordial,8,19
19204,Orea,8,19
19217,Peralveche,8,19
19229,Puebla de Valles,8,19
10006,Ahigal,11,10
10007,Albalá,11,10
17071,Fontcoberta,9,17
17033,Caldes de Malavella,9,17
46243,Torrella,10,46
10004,Acehúche,11,10
19211,Pareja,8,19
48901,Derio,16,48
19223,Poveda de la Sierra,8,19
19228,Puebla de Beleña,8,19
19210,Paredes de Sigüenza,8,19
19230,Quer,8,19
19231,Rebollosa de Jadraque,8,19
19234,Retiendas,8,19
19235,Riba de Saelices,8,19
19289,Traíd,8,19
19239,Robledillo de Mohernando,8,19
19213,El Pedregal,8,19
19221,Piqueras,8,19
19222,El Pobo de Dueñas,8,19
19240,Robledo de Corpes,8,19
19241,Romanillos de Atienza,8,19
19215,Peñalver,8,19
17089,Llagostera,9,17
19244,Sacecorbo,8,19
46248,Turís,10,46
17102,Maçanet de Cabrenys,9,17
17092,Llançà,9,17
17093,Llers,9,17
48097,Zaratamo,16,48
10024,Baños de Montemayor,11,10
19245,Sacedón,8,19
17105,Mieres,9,17
17106,Mollet de Peralada,9,17
17107,Molló,9,17
17111,Navata,9,17
31095,Esparza de Salazar/Espartza Zaraitzu,15,31
31097,Estella-Lizarra,15,31
10009,Alcollarín,11,10
17125,Pardines,9,17
46246,Tous,10,46
19212,Pastrana,8,19
19214,Peñalén,8,19
31096,Espronceda,15,31
19225,Pozo de Guadalajara,8,19
19220,Pioz,8,19
19226,Prádena de Atienza,8,19
19233,Renera,8,19
19216,Peralejos de las Truchas,8,19
19227,Prados Redondos,8,19
19232,El Recuenco,8,19
17137,Porqueres,9,17
17146,Riells i Viabrea,9,17
17138,Portbou,9,17
17139,Les Preses,9,17
17149,Riudaura,9,17
19237,Rillo de Gallo,8,19
19243,Rueda de la Sierra,8,19
17147,Ripoll,9,17
19256,Sienes,8,19
19238,Riofrío del Llano,8,19
17154,Sales de Llierca,9,17
17152,Roses,9,17
19242,Romanones,8,19
19246,Saelices de la Sal,8,19
19247,Salmerón,8,19
19248,San Andrés del Congosto,8,19
19249,San Andrés del Rey,8,19
17218,Vilademuls,9,17
19251,Saúca,8,19
19254,Selas,8,19
10012,Aldea del Cano,11,10
19252,Sayatón,8,19
19261,Sotodosos,8,19
26002,Agoncillo,17,26
48903,Loiu,16,48
19258,Solanillos del Extremo,8,19
46013,Alboraia/Alboraya,10,46
19260,El Sotillo,8,19
19265,Tartanedo,8,19
19262,Tamajón,8,19
17192,Setcases,9,17
19269,La Toba,8,19
19270,Tordelrábano,8,19
17185,Sant Joan les Fonts,9,17
31030,Arellano,15,31
19271,Tordellego,8,19
19278,Torrecuadradilla,8,19
19279,Torre del Burgo,8,19
19287,Tortuera,8,19
17224,Vilallonga de Ter,9,17
17232,Vilopriu,9,17
19288,Tortuero,8,19
19290,Trijueque,8,19
19291,Trillo,8,19
17206,Urús,9,17
17207,La Vall d'en Bas,9,17
17210,Ventalló,9,17
19304,Valdenuño Fernández,8,19
19263,Taragudo,8,19
17199,Torroella de Montgrí,9,17
17212,Vidrà,9,17
17200,Tortellà,9,17
17201,Toses,9,17
19264,Taravilla,8,19
19272,Tordesilos,8,19
19267,Terzaga,8,19
17213,Vidreres,9,17
17216,Viladasens,9,17
19268,Tierzo,8,19
03070,Formentera del Segura,10,03
19285,Torrubia,8,19
19274,Torija,8,19
17202,Tossa de Mar,9,17
19283,Torremocha del Pinar,8,19
19296,Utande,8,19
53010,"Comunidad de 09076, 09150 y 09578",7,09
10014,Aldeanueva de la Vera,11,10
19282,Torremocha del Campo,8,19
19284,Torremochuela,8,19
19297,Valdarachas,8,19
19298,Valdearenas,8,19
19299,Valdeavellano,8,19
19301,Valdeconcha,8,19
19318,Villanueva de Argecilla,8,19
53009,Cabeza Alta,7,09
17220,Viladrau,9,17
06055,Fuentes de León,11,06
53017,Comunidad de Canicosa de la Sierra y Vilviestre del Pinar,7,09
26141,Santurdejo,17,26
06084,Mirandilla,11,06
06085,Monesterio,11,06
06079,Manchita,11,06
19300,Valdeaveruelo,8,19
25001,Abella de la Conca,9,25
25002,Àger,9,25
19307,Valdesotos,8,19
19308,Valfermoso de Tajuña,8,19
25008,Albesa,9,25
25020,Almatret,9,25
19314,Viana de Jadraque,8,19
32067,Rairiz de Veiga,12,32
19317,Villanueva de Alcorón,8,19
19321,Villares de Jadraque,8,19
31079,Desojo,15,31
25014,Alfés,9,25
25009,l'Albi,9,25
03062,Daya Vieja,10,03
19326,Yebes,8,19
34131,Población de Arroyo,7,34
19327,Yebra,8,19
19330,Yélamos de Arriba,8,19
19334,Zarzuela de Jadraque,8,19
19335,Zorita de los Canes,8,19
19310,Valtablado del Río,8,19
45001,Ajofrín,8,45
19306,Valderrebollo,8,19
19325,Viñuelas,8,19
26003,Aguilar del Río Alhama,17,26
47042,Castromembibre,7,47
25038,Aitona,9,25
19309,Valhermoso,8,19
45003,Albarreal de Tajo,8,45
19311,Valverde de los Arroyos,8,19
19322,Villaseca de Henares,8,19
19323,Villaseca de Uceda,8,19
45005,Alcañizo,8,45
19901,Semillas,8,19
25072,Cervera,9,25
25085,Estaràs,9,25
25057,Es Bòrdes,9,25
06057,Garlitos,11,06
19331,Yunquera de Henares,8,19
25073,Cervià de les Garrigues,9,25
45002,Alameda de la Sagra,8,45
25060,Cabanabona,9,25
25074,Ciutadilla,9,25
25092,la Floresta,9,25
25075,Clariana de Cardener,9,25
45027,Cabezamesada,8,45
45004,Alcabón,8,45
25062,Camarasa,9,25
25097,Fulleda,9,25
25098,Gavet de la Conca,9,25
25063,Canejan,9,25
45009,Aldeanueva de Barbarroya,8,45
25077,Coll de Nargó,9,25
45006,Alcaudete de la Jara,8,45
25078,Corbins,9,25
45007,Alcolea de Tajo,8,45
45029,Caleruela,8,45
25100,Gósol,9,25
25079,Cubells,9,25
25111,Guixers,9,25
45010,Aldeanueva de San Bartolomé,8,45
10034,Cabezabellosa,11,10
45022,Buenaventura,8,45
45012,Almonacid de Toledo,8,45
25130,Maldà,9,25
45018,Barcience,8,45
45035,Cardiel de los Montes,8,45
45023,Burguillos de Toledo,8,45
45026,Cabañas de Yepes,8,45
32081,Toén,12,32
25136,la Molsosa,9,25
45008,Aldea en Cabo,8,45
25138,Montgai,9,25
46031,Alginet,10,46
45015,Arcicóllar,8,45
26138,Santo Domingo de la Calzada,17,26
01056,Harana/Valle de Arana,16,01
25153,els Omellons,9,25
45011,Almendral de la Cañada,8,45
45014,Añover de Tajo,8,45
45017,Azután,8,45
45020,Belvís de la Jara,8,45
45039,Carriches,8,45
45024,Burujón,8,45
45025,Cabañas de la Sagra,8,45
45033,El Campillo de la Jara,8,45
25167,Pinós,9,25
45034,Camuñas,8,45
26004,Ajamil de Cameros,17,26
45040,El Casar de Escalona,8,45
26012,Almarza de Cameros,17,26
45060,Erustes,8,45
45036,Carmena,8,45
25179,Prullans,9,25
25182,Puigverd de Lleida,9,25
45042,Casasbuenas,8,45
26005,Albelda de Iregua,17,26
45045,Cazalegas,8,45
45046,Cebolla,8,45
06080,Medellín,11,06
45049,Cervera de los Montes,8,45
45050,Ciruelos,8,45
45053,Consuegra,8,45
45032,Camarenilla,8,45
26006,Alberite,17,26
26013,Anguciana,17,26
25201,Sarroca de Bellera,9,25
06059,Granja de Torrehermosa,11,06
32079,Taboadela,12,32
25210,Soses,9,25
45037,El Carpio de Tajo,8,45
45043,Castillo de Bayuela,8,45
03903,Los Montesinos,10,03
45047,Cedillo del Condado,8,45
45048,Los Cerralbos,8,45
45063,Espinoso del Rey,8,45
45051,Cobeja,8,45
45055,Cuerva,8,45
45073,Herreruela de Oropesa,8,45
25217,Tàrrega,9,25
45056,Chozas de Canales,8,45
45057,Chueca,8,45
25227,la Torre de Cabdella,9,25
25234,Tremp,9,25
25238,Vallbona de les Monges,9,25
45058,Domingo Pérez,8,45
31166,Mendaza,15,31
25249,Vilanova de l'Aguda,9,25
25252,Vila-sana,9,25
45062,Escalonilla,8,45
25902,Sant Martí de Riucorb,9,25
25240,Vallfogona de Balaguer,9,25
25242,Verdú,9,25
25253,el Vilosell,9,25
45067,Gálvez,8,45
45081,Illescas,8,45
45122,Olías del Rey,8,45
45061,Escalona,8,45
25245,Vilaller,9,25
25247,Vilamòs,9,25
45080,Illán de Vacas,8,45
15049,Moeche,12,15
45065,La Estrella,8,45
45104,Montearagón,8,45
43018,Arnes,9,43
25910,Josa i Tuixén,9,25
45068,Garciotum,8,45
15050,Monfero,12,15
15051,Mugardos,12,15
15052,Muxía,12,15
15036,Ferrol,12,15
45069,Gerindote,8,45
03078,Hondón de los Frailes,10,03
45074,Hinojosa de San Vicente,8,45
45076,Hormigos,8,45
43035,Cabacés,9,43
46249,Utiel,10,46
45082,Lagartera,8,45
45078,Huerta de Valdecarábanos,8,45
46107,Chella,10,46
45093,Marrupe,8,45
26007,Alcanadre,17,26
43005,Alcover,9,43
43036,Cabra del Camp,9,43
45084,Lillo,8,45
43040,Capçanes,9,43
43041,Caseres,9,43
45085,Lominchar,8,45
45088,Magán,8,45
43049,Cornudella de Montsant,9,43
26008,Aldeanueva de Ebro,17,26
31194,Valle de Ollo/Ollaran,15,31
15077,Santa Comba,12,15
15078,Santiago de Compostela,12,15
15079,Santiso,12,15
15080,Sobrado,12,15
15081,As Somozas,12,15
43056,La Fatarella,9,43
43079,Masllorenç,9,43
45089,Malpica de Tajo,8,45
45087,Madridejos,8,45
10019,Almaraz,11,10
45086,Lucillos,8,45
45092,Marjaliza,8,45
45090,Manzaneque,8,45
43061,Forès,9,43
45095,La Mata,8,45
45097,Mejorada,8,45
43062,Freginals,9,43
45094,Mascaraque,8,45
43098,Nulles,9,43
43099,La Palma d'Ebre,9,43
46239,Teresa de Cofrentes,10,46
50205,Las Pedrosas,2,50
20008,Amezketa,16,20
50083,Cinco Olivas,2,50
43145,La Selva del Camp,9,43
46244,Torrent,10,46
45098,Menasalbas,8,45
45101,Miguel Esteban,8,45
45105,Montesclaros,8,45
45100,Mesegar de Tajo,8,45
26009,Alesanco,17,26
26010,Alesón,17,26
43130,Rocafort de Queralt,9,43
43131,Roda de Berà,9,43
43141,Pontils,9,43
43160,Vallmoll,9,43
45102,Mocejón,8,45
45103,Mohedas de la Jara,8,45
26144,Sorzano,17,26
46262,La Yesa,10,46
46245,Torres Torres,10,46
43137,Sant Jaume dels Domenys,9,43
43138,Santa Bàrbara,9,43
43139,Santa Coloma de Queralt,9,43
46247,Tuéjar,10,46
31157,Lodosa,15,31
46251,Vallada,10,46
46253,Vallés,10,46
45106,Mora,8,45
43142,Sarral,9,43
45108,La Nava de Ricomalillo,8,45
03064,Dolores,10,03
03138,el Verger,10,03
43165,Vilabella,9,43
43166,Vilallonga del Camp,9,43
43167,Vilanova d'Escornalbou,9,43
43151,La Torre de Fontaubella,9,43
43168,Vilanova de Prades,9,43
43169,Vilaplana,9,43
26017,Arnedillo,17,26
19218,Pinilla de Jadraque,8,19
45116,Noez,8,45
45110,Navalcán,8,45
31114,Garínoain,15,31
43153,Torredembarra,9,43
43901,Deltebre,9,43
45107,Nambroca,8,45
43154,Torroja del Priorat,9,43
45109,Navahermosa,8,45
28082,Manzanares el Real,13,28
45111,Navalmoralejo,8,45
45126,Otero,8,45
43906,L'Ampolla,9,43
45112,Los Navalmorales,8,45
45127,Palomeque,8,45
03006,Alcalalí,10,03
45130,Parrillas,8,45
26024,Bañares,17,26
45132,Pepino,8,45
45120,Nuño Gómez,8,45
45121,Ocaña,8,45
46236,Sumacàrcer,10,46
45114,Navamorcuende,8,45
45128,Pantoja,8,45
45129,Paredes de Escalona,8,45
45131,Pelahustán,8,45
45133,Polán,8,45
45119,Numancia de la Sagra,8,45
03037,Benimantell,10,03
45142,Quintanar de la Orden,8,45
03046,Busot,10,03
03041,Benissa,10,03
03042,el Poble Nou de Benitatxell/Benitachell,10,03
45143,Quismondo,8,45
45159,Sartajada,8,45
45135,La Puebla de Almoradiel,8,45
45137,La Pueblanueva,8,45
45138,El Puente del Arzobispo,8,45
45146,Retamoso de la Jara,8,45
46255,Vilallonga/Villalonga,10,46
03047,Calp,10,03
45145,Recas,8,45
45160,Segurilla,8,45
45148,Robledo del Mazo,8,45
46904,Benicull de Xúquer,10,46
45147,Rielves,8,45
45140,Pulgar,8,45
45150,San Bartolomé de las Abiertas,8,45
45141,Quero,8,45
03049,Callosa de Segura,10,03
03050,el Campello,10,03
45149,El Romeral,8,45
12076,Matet,10,12
26115,Pinillos,17,26
45186,La Villa de Don Fadrique,8,45
45152,San Martín de Pusa,8,45
45151,San Martín de Montalbán,8,45
45154,San Román de los Montes,8,45
06108,Puebla de Sancho Pérez,11,06
03076,Guardamar del Segura,10,03
45153,San Pablo de los Montes,8,45
03063,Dénia,10,03
31100,Eulate,15,31
46257,Castelló,10,46
45158,Santa Olalla,8,45
45155,Santa Ana de Pusa,8,45
46121,Estubeny,10,46
01041,Navaridas,16,01
45175,Turleque,8,45
46259,Villargordo del Cabriel,10,46
46258,Villar del Arzobispo,10,46
03095,Ondara,10,03
45163,Sonseca,8,45
45164,Sotillo de las Palomas,8,45
45169,Torralba de Oropesa,8,45
45167,El Toboso,8,45
46260,Vinalesa,10,46
45166,Tembleque,8,45
45184,Las Ventas de San Julián,8,45
12077,Moncofa,10,12
45171,La Torre de Esteban Hambrán,8,45
26020,Ausejo,17,26
36050,Salvaterra de Miño,12,36
26023,Badarán,17,26
45170,Torrecilla de la Jara,8,45
03082,Xàbia/Jávea,10,03
45172,Torrico,8,45
45185,Villacañas,8,45
10022,Arroyomolinos de la Vera,11,10
03083,Xixona/Jijona,10,03
45177,Urda,8,45
10025,Barrado,11,10
45176,Ugena,8,45
10132,Navalvillar de Ibor,11,10
45180,Valmojado,8,45
28048,Corpa,13,28
45179,Valdeverdeja,8,45
45174,Totanés,8,45
05141,Muñopepe,7,05
10144,La Pesga,11,10
45182,Las Ventas con Peña Aguilera,8,45
25231,Torrelameu,9,25
03128,Teulada,10,03
45183,Las Ventas de Retamosa,8,45
45192,Villanueva de Alcardete,8,45
02002,Alatoz,8,02
27004,Baleira,12,27
27005,Barreiros,12,27
48033,Ereño,16,48
03133,Torrevieja,10,03
46261,Yátova,10,46
46902,Gátova,10,46
36004,Bueu,12,36
03121,Santa Pola,10,03
46263,Zarra,10,46
06005,La Albuera,11,06
31195,Orbaizeta,15,31
45189,Villamiel de Toledo,8,45
45188,Villaluenga de la Sagra,8,45
45190,Villaminaya,8,45
12002,Aín,10,12
31043,Azuelo,15,31
45194,Villarejo de Montalbán,8,45
03010,Alfafara,10,03
12014,Ares del Maestrat,10,12
45193,Villanueva de Bogas,8,45
31011,Allín/Allin,15,31
45196,Villaseca de la Sagra,8,45
03011,l'Alfàs del Pi,10,03
27006,Becerreá,12,27
12026,Benassal,10,12
45191,Villamuelas,8,45
12009,Almassora,10,12
45197,Villasequilla,8,45
27008,Bóveda,12,27
27010,Castro de Rei,12,27
45198,Villatobas,8,45
46211,el Real de Gandia,10,46
45195,Villarrubia de Santiago,8,45
45199,El Viso de San Juan,8,45
08020,Begues,9,08
45201,Yeles,8,45
31101,Ezcabarte,15,31
45203,Yuncler,8,45
12032,Borriana/Burriana,10,12
45202,Yepes,8,45
08027,Les Cabanyes,9,08
08023,Bigues i Riells del Fai,9,08
45204,Yunclillos,8,45
08029,Cabrera de Mar,9,08
27011,Castroverde,12,27
45205,Yuncos,8,45
03131,Tormos,10,03
08003,Alella,9,08
28109,Pelayos de la Presa,13,28
08005,L'Ametlla del Vallès,9,08
26063,Fonzaleche,17,26
12051,Culla,10,12
08030,Cabrils,9,08
25203,la Seu d'Urgell,9,25
36018,Forcarei,12,36
36035,Nigrán,12,36
08013,Avinyonet del Penedès,9,08
36021,Gondomar,12,36
36027,Meaño,12,36
25206,el Soleràs,9,25
36019,Fornelos de Montes,12,36
36022,O Grove,12,36
08002,Aguilar de Segarra,9,08
36020,Agolada,12,36
08007,Arenys de Munt,9,08
25207,Solsona,9,25
25208,Soriguera,9,25
25204,Seròs,9,25
08021,Bellprat,9,08
25225,Tornabous,9,25
25218,Tarrés,9,25
25226,Torrebesses,9,25
25228,Torrefarrera,9,25
12052,Xert,10,12
36025,A Lama,12,36
08009,Argentona,9,08
26015,Arenzana de Abajo,17,26
36028,Meis,12,36
08011,Avià,9,08
36030,Mondariz,12,36
12084,Onda,10,12
12080,Morella,10,12
36032,Moraña,12,36
12085,Orpesa/Oropesa del Mar,10,12
12093,la Pobla de Benifassà,10,12
12089,Peníscola/Peñíscola,10,12
06041,Cristina,11,06
36033,Mos,12,36
08012,Avinyó,9,08
08026,el Brull,9,08
36037,Pazos de Borbén,12,36
36038,Pontevedra,12,36
27020,Friol,12,27
12096,Rossell,10,12
36034,As Neves,12,36
09132,Fresno de Río Tirón,7,09
25221,Tírvia,9,25
25222,Tiurana,9,25
36039,O Porriño,12,36
36044,Pontecesures,12,36
26019,Arrúbal,17,26
36040,Portas,12,36
08014,Aiguafreda,9,08
36041,Poio,12,36
36036,Oia,12,36
36061,Vilanova de Arousa,12,36
28013,Aranjuez,13,28
20062,Ormaiztegi,16,20
12104,Segorbe,10,12
36042,Ponteareas,12,36
28010,Alpedrete,13,28
36059,Vila de Cruces,12,36
36043,Ponte Caldelas,12,36
36060,Vilagarcía de Arousa,12,36
20063,Oiartzun,16,20
36046,Ribadumia,12,36
36047,Rodeiro,12,36
26018,Arnedo,17,26
28012,Anchuelo,13,28
36053,Soutomaior,12,36
28019,Belmonte de Tajo,13,28
36048,O Rosal,12,36
36049,Salceda de Caselas,12,36
36054,Tomiño,12,36
26021,Autol,17,26
12123,Vallat,10,12
36055,Tui,12,36
26022,Azofra,17,26
36056,Valga,12,36
36057,Vigo,12,36
36051,Sanxenxo,12,36
36052,Silleda,12,36
28004,El Álamo,13,28
28005,Alcalá de Henares,13,28
08015,Badalona,9,08
27901,Baralla,12,27
28014,Arganda del Rey,13,28
28016,El Atazar,13,28
28017,Batres,13,28
43029,Blancafort,9,43
28018,Becerril de la Sierra,13,28
12135,Vila-real,10,12
46903,San Antonio de Benagéber,10,46
28022,Boadilla del Monte,13,28
28021,El Berrueco,13,28
28024,Braojos,13,28
26026,Baños de Río Tobía,17,26
46016,Alcàntera de Xúquer,10,46
46021,Aldaia,10,46
12138,Vinaròs,10,12
28029,Cabanillas de la Sierra,13,28
28030,La Cabrera,13,28
28025,Brea de Tajo,13,28
28031,Cadalso de los Vidrios,13,28
28001,La Acebeda,13,28
28057,Fresno de Torote,13,28
31153,Lesaka,15,31
28032,Camarma de Esteruelas,13,28
28036,Casarrubuelos,13,28
46001,Ademuz,10,46
28003,Alameda del Valle,13,28
28079,Madrid,13,28
28033,Campo Real,13,28
28035,Carabaña,13,28
28046,Collado Mediano,13,28
26027,Berceo,17,26
06045,Entrín Bajo,11,06
46006,Albaida,10,46
46009,Albalat dels Sorells,10,46
28050,Cubas de la Sagra,13,28
28047,Collado Villalba,13,28
28054,El Escorial,13,28
28042,Colmenar del Arroyo,13,28
28043,Colmenar de Oreja,13,28
28044,Colmenarejo,13,28
28062,Garganta de los Montes,13,28
28063,Gargantilla del Lozoya y Pinilla de Buitrago,13,28
28064,Gascones,13,28
17090,Llambilles,9,17
17091,Llanars,9,17
10092,Herguijuela,11,10
28049,Coslada,13,28
46017,Alzira,10,46
28059,Fuente el Saz de Jarama,13,28
28060,Fuentidueña de Tajo,13,28
28061,Galapagar,13,28
28051,Chapinería,13,28
12139,Vistabella del Maestrat,10,12
28052,Chinchón,13,28
28053,Daganzo de Arriba,13,28
28072,Hoyo de Manzanares,13,28
08032,Caldes d'Estrac,9,08
28066,Griñón,13,28
26029,Bergasillas Bajera,17,26
26030,Bezares,17,26
20065,Soraluze-Placencia de las Armas,16,20
28074,Leganés,13,28
28073,Humanes de Madrid,13,28
28075,Loeches,13,28
08039,Campins,9,08
28084,Mejorada del Campo,13,28
28078,Madarcos,13,28
28068,Guadarrama,13,28
28069,La Hiruela,13,28
28070,Horcajo de la Sierra-Aoslos,13,28
28071,Horcajuelo de la Sierra,13,28
28085,Miraflores de la Sierra,13,28
12011,Almenara,10,12
17027,Breda,9,17
28091,Morata de Tajuña,13,28
10096,Hervás,11,10
09387,Torregalindo,7,09
10099,Holguera,11,10
07046,Sant Antoni de Portmany,4,07
